vendor,product,version,location,cve_number,severity,score,source,cvss_version,cvss_vector,paths,remarks,comments
unknown,sharp,^0.34.5,NotFound,CVE-2025-62798,MEDIUM,5.4,GAD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,https-proxy-agent,catalog:,NotFound,CVE-2018-3739,CRITICAL,9.1,NVD,3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,,NewFound,
unknown,https-proxy-agent,catalog:,NotFound,GMS-2020-738,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
https-proxy-agent_project,https-proxy-agent,catalog:,NotFound,CVE-2018-3739,CRITICAL,9.1,NVD,3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,,NewFound,
unknown,http-proxy-agent,catalog:,/usr/lib/python3.12/http,CVE-2019-10196,CRITICAL,9.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,http-proxy-agent,catalog:,/usr/lib/python3.12/http,GMS-2019-30,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
http-proxy-agent_project,http-proxy-agent,catalog:,/usr/lib/python3.12/http,CVE-2019-10196,CRITICAL,9.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,rollup,^2.52.2,NotFound,CVE-2024-47068,MEDIUM,6.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,rollup,^2.52.2,NotFound,CVE-2026-27606,CRITICAL,9.8,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
rollupjs,rollup,^2.52.2,NotFound,CVE-2024-47068,MEDIUM,6.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,electron,^36.0.0,NotFound,CVE-2025-55305,MEDIUM,6.1,GAD,3,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:H/A:L,,NewFound,
unknown,playwright,catalog:e2e,NotFound,CVE-2025-59288,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,,NewFound,
latchset,jose,6.0.11,NotFound,CVE-2023-50967,UNKNOWN,unknown,NVD,unknown,unknown,,NewFound,
redislabs,redis,4.6.14,NotFound,CVE-2018-12453,HIGH,7.5,NVD,3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
redislabs,redis,4.6.14,NotFound,CVE-2020-14147,HIGH,7.7,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H,,NewFound,
redislabs,redis,4.6.14,NotFound,CVE-2021-21309,HIGH,8.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,NewFound,
redislabs,redis,4.6.14,NotFound,CVE-2021-32761,HIGH,7.5,NVD,3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,,NewFound,
redislabs,redis,4.6.14,NotFound,CVE-2021-3470,MEDIUM,5.3,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,,NewFound,
redis,redis,4.6.14,NotFound,CVE-2021-31294,MEDIUM,5.9,NVD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
redis,redis,4.6.14,NotFound,CVE-2021-32626,HIGH,8.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,NewFound,
redis,redis,4.6.14,NotFound,CVE-2021-32672,MEDIUM,4.3,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,,NewFound,
redis,redis,4.6.14,NotFound,CVE-2022-24735,HIGH,7.8,NVD,3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,NewFound,
redis,redis,4.6.14,NotFound,CVE-2022-24736,MEDIUM,5.5,NVD,3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,,NewFound,
