cve,package,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2022-45199,pillow,High,False,,0.0013,0.32591,no,,https://github.com/python-pillow/Pillow/commit/2444cddab2f83f28687c7c20871574acbb6dbcf3 | https://github.com/python-pillow/Pillow/pull/6700,,https://github.com/python-pillow/Pillow/commit/2444cddab2f83f28687c7c20871574acbb6dbcf3 | https://github.com/python-pillow/Pillow/pull/6700,,,,d594f4cb8dc47fb0c69ae58d9fff86faae4515bd | 2444cddab2f83f28687c7c20871574acbb6dbcf3,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2022-45907,torch,Critical,False,,0.00942,0.76219,no,,https://github.com/pytorch/pytorch/commit/767f6aa49fe20a2766b9843d01e3b7f7793df6a3,,https://github.com/pytorch/pytorch/commit/767f6aa49fe20a2766b9843d01e3b7f7793df6a3,,,,49444c3e546bf240bed24a101e747422d1f8a0ee | 767f6aa49fe20a2766b9843d01e3b7f7793df6a3,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2023-1176,mlflow,Medium,False,,0.00157,0.36638,no,,https://github.com/mlflow/mlflow/commit/63ef72aa4334a6473ce7f889573c92fcae0b3c0d,,https://github.com/mlflow/mlflow/commit/63ef72aa4334a6473ce7f889573c92fcae0b3c0d,,,,1fa3afbf31adfa4d4954ffa2f6c54c6d5468d53d,3.3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2023-1177,mlflow,Critical,False,,0.93326,0.99807,no,,,,,,,,ffe005c58dd45e4f200bfb5a77aa5273a57ca39d,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2023-2356,mlflow,High,False,,0.89944,0.99572,no,,https://github.com/mlflow/mlflow/commit/f73147496e05c09a8b83d95fb4f1bf86696c6342,,https://github.com/mlflow/mlflow/commit/f73147496e05c09a8b83d95fb4f1bf86696c6342,,,,95dc31995ed488a6c8486e919a6116a84502be40,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2023-2780,mlflow,Critical,False,,0.87766,0.99464,no,,https://github.com/mlflow/mlflow/commit/fae77a525dd908c56d6204a4cef1c1c75b4e9857,,https://github.com/mlflow/mlflow/commit/fae77a525dd908c56d6204a4cef1c1c75b4e9857,,,,95dc31995ed488a6c8486e919a6116a84502be40,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2023-30172,mlflow,High,False,,0.00446,0.63414,no,,,,,,,,f2dd5e4bfdcc4e8e2db51ad38c1e9fa0afd99de7,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2023-3765,mlflow,Critical,False,,0.92096,0.99703,no,,https://github.com/mlflow/mlflow/commit/6dde93758d42455cb90ef324407919ed67668b9b,,https://github.com/mlflow/mlflow/commit/6dde93758d42455cb90ef324407919ed67668b9b,,,,9ee9f4ebd9172c2a17af20ec1d9d506843057d13,10,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,3.1
CVE-2023-4033,mlflow,High,False,,0.00209,0.43336,no,,https://github.com/mlflow/mlflow/commit/6dde93758d42455cb90ef324407919ed67668b9b,,https://github.com/mlflow/mlflow/commit/6dde93758d42455cb90ef324407919ed67668b9b,,,,693b694036bac735dae810eaad9622c519550751,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2023-4316,zod,Medium,False,,0.00144,0.34741,no,,,,,,,,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2023-43472,mlflow,High,False,,0.74435,0.98837,no,,,,,,,,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2023-44271,pillow,High,False,,0.00218,0.44391,no,,https://github.com/python-pillow/Pillow/commit/1fe1bb49c452b0318cad12ea9d97c3bef188e9a7 | https://github.com/python-pillow/Pillow/pull/7244,,https://github.com/python-pillow/Pillow/commit/1fe1bb49c452b0318cad12ea9d97c3bef188e9a7 | https://github.com/python-pillow/Pillow/pull/7244,,,,6e28ed1f36d0eb74053af54e1eddc9c29db698cd | 1fe1bb49c452b0318cad12ea9d97c3bef188e9a7,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
