cve,package,version,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2025-47912,stdlib,go1.20.12,Medium,False,,0.00018,0.04808,no,,,,,,,6e676ab2b809d46623acb5988248d95d1eb7939c,3a666bca00d7fb30d55e252131ea2cf2006dc3a3 | bed6c81c2dceeb19c7f9e46fc173671abcda7cfd,,,
CVE-2025-48068,next,13.4.19,Low,False,,0.00101,0.27766,no,,,,,,,63aab20a2ca4f0340e7ca5baff00a5f261dd12d2 | 51bfe3c1863b191f4b039bc230e8ed5c57b0baf3,243072b7a8b7fb3be74a8d9256847669b131ea7e | f4552826e1ed15fbeb951be552d67c5a08ad0672,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,3.1
CVE-2025-54798,tmp,0.0.33,Low,False,,0.00092,0.25819,no,,https://github.com/raszi/node-tmp/commit/188b25e529496e37adaf1a1d9dccb40019a08b1b,,https://github.com/raszi/node-tmp/commit/188b25e529496e37adaf1a1d9dccb40019a08b1b,,,,08fa3abac32b621506512724b28b56b9c4a95846,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1
CVE-2025-55173,next,13.4.19,Medium,False,,0.00197,0.41577,no,,https://github.com/vercel/next.js/commit/6b12c60c61ee80cb0443ccd20de82ca9b4422ddd,,https://github.com/vercel/next.js/commit/6b12c60c61ee80cb0443ccd20de82ca9b4422ddd,,,51bfe3c1863b191f4b039bc230e8ed5c57b0baf3,b9aab5dbe926c256d439bfecb226693dcd1a1be4 | 55f76620ffb715ca3255bae96fa58f4a1a0848b1,,,
CVE-2025-57752,next,13.4.19,Medium,False,,0.00063,0.19434,no,,https://github.com/vercel/next.js/commit/6b12c60c61ee80cb0443ccd20de82ca9b4422ddd | https://github.com/vercel/next.js/pull/82114,,https://github.com/vercel/next.js/commit/6b12c60c61ee80cb0443ccd20de82ca9b4422ddd | https://github.com/vercel/next.js/pull/82114,,,51bfe3c1863b191f4b039bc230e8ed5c57b0baf3,b9aab5dbe926c256d439bfecb226693dcd1a1be4 | 55f76620ffb715ca3255bae96fa58f4a1a0848b1,,,
CVE-2025-57822,next,13.4.19,Medium,False,,0.06479,0.91113,no,,https://github.com/vercel/next.js/commit/9c9aaed5bb9338ef31b0517ccf0ab4414f2093d8,,https://github.com/vercel/next.js/commit/9c9aaed5bb9338ef31b0517ccf0ab4414f2093d8,,,51bfe3c1863b191f4b039bc230e8ed5c57b0baf3,f30d815859e932e09222e93bb6e8a376b918d874,8.2,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,3.1
CVE-2025-58183,stdlib,go1.20.12,Medium,False,,0.00018,0.04813,no,,,,,,,,,,,
CVE-2025-58185,stdlib,go1.20.12,Medium,False,,0.00025,0.07141,no,,,,,,,6e676ab2b809d46623acb5988248d95d1eb7939c,3a666bca00d7fb30d55e252131ea2cf2006dc3a3 | bed6c81c2dceeb19c7f9e46fc173671abcda7cfd,,,
CVE-2025-58186,stdlib,go1.20.12,Medium,False,,0.00031,0.08778,no,,,,,,,,,,,
CVE-2025-58187,stdlib,go1.20.12,High,False,,0.00015,0.03032,no,,,,,,,6e676ab2b809d46623acb5988248d95d1eb7939c,8e10ef451a1b6a1e8861ced1154e1c3265bfa01b | 28622c19591d95c9a83f706f2ed1b303d58da85f,,,
