cve,package,version,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2026-34517,aiohttp,3.13.3,Low,False,,0.00051,0.15737,no,,,,,,,,,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,3.1
CVE-2026-34518,aiohttp,3.13.3,Low,False,,0.00038,0.11159,no,,,,,,,,,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2026-34519,aiohttp,3.13.3,Low,False,,0.00039,0.11634,no,,,,,,,,,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1
CVE-2026-34520,aiohttp,3.13.3,Low,False,,0.00057,0.17768,no,,,,,,,,,,,
CVE-2026-34525,aiohttp,3.13.3,Medium,False,,0.00119,0.30474,no,,,,,,,,,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1
CVE-2026-35029,litellm,1.82.6,High,False,,0.13296,0.94191,no,,,,,,,,,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-35030,litellm,1.82.6,Critical,False,,0.00113,0.29518,no,,,,,,,,,,,
CVE-2026-39363,vite,8.0.3,High,False,,0.02326,0.84881,no,,,,,,,,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2026-39364,vite,8.0.3,High,False,,0.03614,0.87829,no,,,,,,,,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2026-39365,vite,5.4.21,Medium,False,,0.01151,0.78591,no,,,,,,,,,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2026-39406,@hono/node-server,1.19.11,Medium,False,,0.00018,0.04642,no,,,,,,,,,,,
CVE-2026-39407,hono,4.12.9,Medium,False,,0.0002,0.05451,no,,,,,,,,,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2026-39408,hono,4.12.9,Medium,False,,0.00015,0.02911,no,,,,,,,,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2026-39409,hono,4.12.9,Medium,False,,0.00012,0.01886,no,,,,,,,,,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2026-39410,hono,4.12.9,Medium,False,,0.00028,0.07771,no,,,,,,,,,,,
CVE-2026-40175,axios,1.13.2,Medium,False,,0.00028,0.07855,no,,,,,,,,,4.8,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,3.1
CVE-2026-40190,langsmith,0.4.7,Medium,False,,0.00052,0.16214,no,,,,,,,,,,,
CVE-2026-41182,langsmith,0.4.7,Medium,False,,0.00036,0.10606,no,,,,,,,,,,,
CVE-2026-41238,dompurify,3.3.3,Medium,False,,0.00036,0.10554,no,,,,,,,,,,,
CVE-2026-41239,dompurify,3.3.3,Medium,False,,0.00054,0.16697,no,,,,,,,,,,,
CVE-2026-41240,dompurify,3.3.3,Medium,False,,0.00036,0.1045,no,,,,,,,,,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2026-41242,protobufjs,7.5.4,Critical,False,,0.00061,0.18871,no,,,,,,,,,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-41305,postcss,8.5.8,Medium,False,,0.00031,0.09044,no,,,,,,,,,,,
CVE-2026-4539,pygments,2.19.2,Low,False,,7e-05,0.00654,no,,,,,,,,,,,
CVE-2026-4800,lodash,4.17.23,High,False,,0.00046,0.13895,no,,,,,,,,,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
